date,site_id,page_category,ad_unit,ad_format,device,traffic_source,ad_requests,impressions,viewable_impressions,clicks,revenue,sessions,users,page_views,avg_time_on_page_seconds,avg_scroll_depth_pct,bounces,returning_user_rate,ctr,ecpm,fill_rate,viewability_rate,rps,rpm,bounce_rate
2026-03-04,site C,notícias,meio do artigo,nativo,tablet,direto,1,1,1,0,0.00419,1,1,1,27.4,52.1,0,0.0,0.0,4.19,1.0,1.0,0.00419,4.19,0.0
2026-03-04,site B,tecnologia,lateral,banner,tablet,orgânico,2,2,0,0,0.00401,1,1,1,72.9,73.3,1,0.0,0.0,2.005,1.0,0.0,0.00401,4.01,1.0
2026-03-04,site C,estilo de vida,lateral,nativo,computador,referência,2,1,0,0,0.00372,1,1,1,34.3,88.9,0,1.0,0.0,3.72,0.5,0.0,0.00372,3.72,0.0
2026-03-04,site A,esportes,intersticial,nativo,computador,newsletter,5,2,2,0,0.00352,1,1,1,31.5,49.8,0,0.0,0.0,1.76,0.4,1.0,0.00352,3.52,0.0
2026-03-04,site A,esportes,rodapé fixo,vídeo,celular,orgânico,2,1,0,0,0.00337,1,1,1,45.0,58.2,0,1.0,0.0,3.37,0.5,0.0,0.00337,3.37,0.0
2026-03-04,site A,tecnologia,lateral,mídia rica,celular,orgânico,1,1,1,0,0.0032,1,1,1,74.0,18.4,0,0.0,0.0,3.2,1.0,1.0,0.0032,3.2,0.0
2026-03-04,site A,notícias,meio do artigo,mídia rica,celular,direto,2,1,0,0,0.00318,1,1,1,84.1,31.5,1,0.0,0.0,3.18,0.5,0.0,0.00318,3.18,1.0
2026-03-04,site B,tecnologia,topo da página,banner,celular,redes sociais,2,2,2,0,0.00294,1,1,1,124.3,51.7,0,1.0,0.0,1.47,1.0,1.0,0.00294,2.94,0.0
2026-03-04,site B,entretenimento,meio do artigo,banner,celular,direto,4,2,1,0,0.00288,1,1,1,40.4,22.5,0,0.0,0.0,1.4400000000000002,0.5,0.5,0.00288,2.8800000000000003,0.0
2026-03-04,site B,entretenimento,rodapé fixo,banner,computador,redes sociais,3,1,0,0,0.00261,1,1,1,57.7,41.4,0,0.0,0.0,2.61,0.3333333333333333,0.0,0.00261,2.61,0.0
2026-03-04,site B,entretenimento,rodapé fixo,vídeo,celular,orgânico,2,1,1,0,0.00252,1,1,1,30.6,64.5,0,0.0,0.0,2.52,0.5,1.0,0.00252,2.52,0.0
2026-03-04,site C,estilo de vida,intersticial,mídia rica,computador,orgânico,1,1,1,0,0.00218,1,1,1,34.2,45.4,0,1.0,0.0,2.18,1.0,1.0,0.00218,2.18,0.0
2026-03-04,site A,tecnologia,meio do artigo,vídeo,celular,direto,1,1,0,0,0.00208,1,1,1,91.4,65.5,0,0.0,0.0,2.0799999999999996,1.0,0.0,0.00208,2.0799999999999996,0.0
2026-03-04,site B,tecnologia,intersticial,mídia rica,computador,orgânico,2,1,1,0,0.00205,1,1,1,18.7,71.9,1,0.0,0.0,2.0500000000000003,0.5,1.0,0.00205,2.0500000000000003,1.0
2026-03-04,site C,tecnologia,lateral,banner,celular,direto,3,1,0,0,0.00166,1,1,1,50.9,43.8,1,1.0,0.0,1.66,0.3333333333333333,0.0,0.00166,1.66,1.0
2026-03-04,site A,estilo de vida,lateral,mídia rica,tablet,redes sociais,1,1,0,0,0.0016,1,1,1,49.4,36.5,1,0.0,0.0,1.6,1.0,0.0,0.0016,1.6,1.0
2026-03-04,site A,finanças,rodapé fixo,mídia rica,celular,direto,2,0,0,0,0.0,1,1,1,40.7,66.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04,site A,notícias,meio do artigo,mídia rica,celular,orgânico,1,1,0,0,0.0,1,1,1,132.2,53.9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2026-03-04,site B,notícias,intersticial,vídeo,computador,direto,1,0,0,0,0.0,1,1,1,82.7,81.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-05,site C,finanças,topo da página,nativo,computador,referência,5,5,3,0,0.04817,1,1,1,131.3,94.6,0,0.0,0.0,9.633999999999999,1.0,0.6,0.04817,48.169999999999995,0.0
2026-03-05,site A,tecnologia,topo da página,banner,celular,direto,6,6,5,0,0.04418,1,1,1,34.9,88.6,0,1.0,0.0,7.363333333333333,1.0,0.8333333333333334,0.04418,44.18,0.0
2026-03-05,site B,tecnologia,topo da página,vídeo,computador,orgânico,2,2,2,0,0.04195,1,1,1,46.3,55.1,1,0.0,0.0,20.975,1.0,1.0,0.04195,41.95,1.0
2026-03-05,site C,finanças,rodapé fixo,nativo,celular,orgânico,6,6,4,0,0.03898,1,1,1,33.2,17.1,1,1.0,0.0,6.496666666666667,1.0,0.6666666666666666,0.03898,38.980000000000004,1.0
2026-03-05,site A,entretenimento,meio do artigo,mídia rica,celular,orgânico,11,9,7,0,0.03839,2,2,2,30.150000000000002,52.5,2,0.0,0.0,4.265555555555555,0.8181818181818182,0.7777777777777778,0.019195,19.195,1.0
2026-03-05,site B,notícias,lateral,nativo,celular,referência,5,4,2,0,0.03616,1,1,1,39.6,100.0,1,0.0,0.0,9.04,0.8,0.5,0.03616,36.16,1.0
2026-03-05,site B,tecnologia,rodapé fixo,banner,tablet,redes sociais,5,3,2,0,0.03505,1,1,1,91.8,70.6,0,0.0,0.0,11.683333333333332,0.6,0.6666666666666666,0.03505,35.05,0.0
2026-03-05,site B,notícias,meio do artigo,vídeo,celular,redes sociais,6,4,2,1,0.03386,1,1,1,151.1,25.0,0,1.0,0.25,8.465,0.6666666666666666,0.5,0.03386,33.86,0.0
2026-03-05,site A,finanças,rodapé fixo,nativo,computador,orgânico,2,2,1,0,0.03293,1,1,1,13.6,42.4,0,1.0,0.0,16.465,1.0,0.5,0.03293,32.93,0.0
2026-03-05,site B,tecnologia,meio do artigo,mídia rica,computador,direto,6,4,2,0,0.03147,1,1,1,8.1,27.5,0,0.0,0.0,7.8675,0.6666666666666666,0.5,0.03147,31.47,0.0
2026-03-05,site B,tecnologia,rodapé fixo,nativo,celular,referência,6,6,5,0,0.03134,1,1,1,10.0,53.9,1,0.0,0.0,5.223333333333334,1.0,0.8333333333333334,0.03134,31.34,1.0
2026-03-05,site B,notícias,topo da página,mídia rica,computador,newsletter,2,2,2,0,0.03132,1,1,1,26.4,62.8,0,0.0,0.0,15.66,1.0,1.0,0.03132,31.32,0.0
2026-03-05,site B,esportes,rodapé fixo,mídia rica,celular,referência,5,4,4,0,0.03084,1,1,1,32.6,41.2,0,0.0,0.0,7.71,0.8,1.0,0.03084,30.84,0.0
2026-03-05,site A,esportes,meio do artigo,nativo,celular,redes sociais,5,5,3,0,0.02885,1,1,1,54.6,44.1,0,0.0,0.0,5.7700000000000005,1.0,0.6,0.02885,28.85,0.0
2026-03-05,site A,tecnologia,topo da página,vídeo,celular,orgânico,4,3,2,0,0.02714,1,1,1,117.8,75.9,1,0.0,0.0,9.046666666666667,0.75,0.6666666666666666,0.02714,27.14,1.0
2026-03-05,site A,notícias,topo da página,vídeo,computador,direto,5,5,1,0,0.02707,1,1,1,65.1,30.6,1,1.0,0.0,5.414,1.0,0.2,0.02707,27.07,1.0
2026-03-05,site B,estilo de vida,topo da página,banner,celular,orgânico,12,9,6,0,0.023129999999999998,3,3,3,45.36666666666667,55.26666666666667,2,0.0,0.0,2.57,0.75,0.6666666666666666,0.007709999999999999,7.71,0.6666666666666666
2026-03-05,site A,esportes,rodapé fixo,mídia rica,celular,orgânico,8,4,3,0,0.02311,2,2,2,67.35,44.4,1,0.0,0.0,5.7775,0.5,0.75,0.011555,11.555,0.5
2026-03-05,site B,notícias,meio do artigo,mídia rica,tablet,redes sociais,6,3,1,0,0.02177,1,1,1,73.2,64.9,0,0.0,0.0,7.256666666666667,0.5,0.3333333333333333,0.02177,21.77,0.0
2026-03-05,site C,notícias,topo da página,banner,celular,redes sociais,6,6,6,0,0.02027,2,2,2,73.5,49.3,0,0.5,0.0,3.3783333333333334,1.0,1.0,0.010135,10.135,0.0
2026-03-05,site A,notícias,topo da página,banner,computador,redes sociais,7,6,6,0,0.02009,2,2,2,75.9,85.15,0,1.0,0.0,3.348333333333333,0.8571428571428571,1.0,0.010045,10.045,0.0
2026-03-05,site A,esportes,meio do artigo,nativo,computador,direto,4,2,1,0,0.01963,1,1,1,41.3,79.4,0,0.0,0.0,9.815000000000001,0.5,0.5,0.01963,19.630000000000003,0.0
2026-03-05,site A,finanças,meio do artigo,mídia rica,computador,redes sociais,2,2,2,0,0.01845,1,1,1,30.4,70.0,0,1.0,0.0,9.225000000000001,1.0,1.0,0.01845,18.450000000000003,0.0
2026-03-05,site A,entretenimento,topo da página,banner,celular,redes sociais,5,4,0,0,0.01815,1,1,1,21.3,49.5,1,0.0,0.0,4.5375,0.8,0.0,0.01815,18.15,1.0
2026-03-05,site A,finanças,topo da página,nativo,celular,orgânico,6,2,2,0,0.01754,1,1,1,39.0,62.2,1,1.0,0.0,8.77,0.3333333333333333,1.0,0.01754,17.54,1.0
2026-03-05,site C,estilo de vida,topo da página,nativo,celular,direto,5,4,1,0,0.0173,1,1,1,52.8,33.3,1,0.0,0.0,4.325,0.8,0.25,0.0173,17.3,1.0
2026-03-05,site B,esportes,topo da página,banner,computador,redes sociais,5,5,4,0,0.01693,1,1,1,11.1,77.1,0,1.0,0.0,3.386,1.0,0.8,0.01693,16.93,0.0
2026-03-05,site C,notícias,meio do artigo,nativo,celular,orgânico,4,4,2,0,0.01655,1,1,1,135.7,7.0,0,0.0,0.0,4.137499999999999,1.0,0.5,0.01655,16.549999999999997,0.0
2026-03-05,site B,esportes,topo da página,banner,celular,orgânico,4,4,1,0,0.01624,1,1,1,22.2,69.8,1,0.0,0.0,4.0600000000000005,1.0,0.25,0.01624,16.240000000000002,1.0
2026-03-05,site B,notícias,meio do artigo,banner,computador,redes sociais,3,3,2,0,0.01571,1,1,1,138.2,47.3,0,0.0,0.0,5.236666666666666,1.0,0.6666666666666666,0.01571,15.709999999999999,0.0
2026-03-05,site C,esportes,topo da página,banner,computador,orgânico,6,5,4,0,0.0154,1,1,1,13.0,70.2,1,0.0,0.0,3.08,0.8333333333333334,0.8,0.0154,15.4,1.0
2026-03-05,site A,estilo de vida,meio do artigo,banner,celular,direto,6,4,2,0,0.01486,1,1,1,94.6,51.0,0,1.0,0.0,3.715,0.6666666666666666,0.5,0.01486,14.86,0.0
2026-03-05,site B,notícias,meio do artigo,mídia rica,celular,referência,4,3,2,0,0.01472,1,1,1,28.3,60.8,1,0.0,0.0,4.906666666666667,0.75,0.6666666666666666,0.01472,14.72,1.0
2026-03-05,site A,notícias,lateral,banner,celular,newsletter,5,4,2,0,0.0142,1,1,1,55.7,48.9,0,0.0,0.0,3.5500000000000003,0.8,0.5,0.0142,14.200000000000001,0.0
2026-03-05,site A,estilo de vida,rodapé fixo,banner,computador,newsletter,3,3,2,0,0.01406,1,1,1,16.5,28.7,0,0.0,0.0,4.6866666666666665,1.0,0.6666666666666666,0.01406,14.059999999999999,0.0
2026-03-05,site B,esportes,lateral,nativo,celular,orgânico,3,3,1,0,0.01361,1,1,1,8.8,61.1,0,0.0,0.0,4.536666666666667,1.0,0.3333333333333333,0.01361,13.610000000000001,0.0
2026-03-05,site A,finanças,meio do artigo,nativo,celular,direto,4,3,3,0,0.0128,1,1,1,60.9,44.0,0,0.0,0.0,4.266666666666667,0.75,1.0,0.0128,12.8,0.0
2026-03-05,site A,notícias,rodapé fixo,nativo,computador,newsletter,3,2,1,0,0.01269,1,1,1,37.6,30.2,0,0.0,0.0,6.345,0.6666666666666666,0.5,0.01269,12.69,0.0
2026-03-05,site C,esportes,intersticial,vídeo,celular,orgânico,4,2,1,0,0.01206,1,1,1,54.6,53.1,1,0.0,0.0,6.029999999999999,0.5,0.5,0.01206,12.059999999999999,1.0
2026-03-05,site C,finanças,topo da página,banner,celular,redes sociais,1,1,1,0,0.01196,1,1,1,39.8,100.0,1,0.0,0.0,11.96,1.0,1.0,0.01196,11.96,1.0
2026-03-05,site B,entretenimento,meio do artigo,banner,celular,redes sociais,4,4,4,0,0.01105,1,1,1,53.3,73.9,0,1.0,0.0,2.7625,1.0,1.0,0.01105,11.05,0.0
2026-03-05,site A,tecnologia,meio do artigo,mídia rica,celular,referência,3,2,1,0,0.01092,1,1,1,14.7,78.6,0,0.0,0.0,5.46,0.6666666666666666,0.5,0.01092,10.92,0.0
2026-03-05,site A,entretenimento,meio do artigo,banner,celular,redes sociais,3,2,1,0,0.01087,1,1,1,41.1,74.5,0,1.0,0.0,5.435,0.6666666666666666,0.5,0.01087,10.87,0.0
2026-03-05,site B,entretenimento,lateral,banner,celular,orgânico,3,2,1,0,0.01039,1,1,1,82.7,71.9,1,0.0,0.0,5.195,0.6666666666666666,0.5,0.01039,10.39,1.0
2026-03-05,site B,tecnologia,rodapé fixo,nativo,celular,newsletter,3,2,2,0,0.01006,1,1,1,23.8,51.1,1,0.0,0.0,5.029999999999999,0.6666666666666666,1.0,0.01006,10.059999999999999,1.0
2026-03-05,site A,finanças,meio do artigo,nativo,celular,orgânico,2,2,1,0,0.00983,1,1,1,62.2,70.8,1,0.0,0.0,4.915,1.0,0.5,0.00983,9.83,1.0
2026-03-05,site B,esportes,topo da página,nativo,computador,referência,2,1,1,0,0.00964,1,1,1,41.4,45.2,1,0.0,0.0,9.639999999999999,0.5,1.0,0.00964,9.639999999999999,1.0
2026-03-05,site B,finanças,topo da página,nativo,celular,direto,1,1,0,0,0.00868,1,1,1,130.4,64.1,0,0.0,0.0,8.68,1.0,0.0,0.00868,8.68,0.0
2026-03-05,site A,esportes,topo da página,banner,celular,orgânico,2,2,1,0,0.0081,1,1,1,114.9,48.4,1,1.0,0.0,4.05,1.0,0.5,0.0081,8.1,1.0
2026-03-05,site B,esportes,meio do artigo,banner,computador,direto,3,2,1,0,0.00808,1,1,1,16.5,94.2,0,1.0,0.0,4.04,0.6666666666666666,0.5,0.00808,8.08,0.0
2026-03-05,site A,finanças,topo da página,nativo,computador,orgânico,1,1,1,0,0.00779,1,1,1,25.9,72.0,0,1.0,0.0,7.79,1.0,1.0,0.00779,7.79,0.0
2026-03-05,site B,notícias,topo da página,banner,celular,referência,3,3,3,0,0.00714,1,1,1,33.1,88.6,1,0.0,0.0,2.38,1.0,1.0,0.00714,7.14,1.0
2026-03-05,site A,esportes,rodapé fixo,banner,celular,direto,3,3,3,0,0.0066,1,1,1,21.7,37.7,0,0.0,0.0,2.1999999999999997,1.0,1.0,0.0066,6.6,0.0
2026-03-05,site B,estilo de vida,lateral,banner,computador,orgânico,1,1,0,0,0.00646,1,1,1,56.5,59.4,0,0.0,0.0,6.46,1.0,0.0,0.00646,6.46,0.0
2026-03-05,site C,estilo de vida,rodapé fixo,banner,computador,referência,2,1,1,0,0.0062,1,1,1,41.6,33.5,0,0.0,0.0,6.2,0.5,1.0,0.0062,6.2,0.0
2026-03-05,site B,finanças,lateral,banner,computador,redes sociais,1,1,1,0,0.00593,1,1,1,54.3,84.5,1,1.0,0.0,5.930000000000001,1.0,1.0,0.00593,5.930000000000001,1.0
2026-03-05,site A,esportes,meio do artigo,banner,computador,orgânico,1,1,1,0,0.00518,1,1,1,23.0,73.6,1,0.0,0.0,5.18,1.0,1.0,0.00518,5.18,1.0
2026-03-05,site B,notícias,intersticial,mídia rica,computador,referência,1,1,1,0,0.0051,1,1,1,12.8,31.4,0,1.0,0.0,5.1000000000000005,1.0,1.0,0.0051,5.1000000000000005,0.0
2026-03-05,site B,estilo de vida,topo da página,banner,computador,orgânico,2,2,2,0,0.0049,1,1,1,6.0,61.4,0,1.0,0.0,2.4499999999999997,1.0,1.0,0.0049,4.8999999999999995,0.0
2026-03-05,site A,tecnologia,lateral,nativo,computador,redes sociais,1,1,0,0,0.00468,1,1,1,20.0,45.0,1,0.0,0.0,4.68,1.0,0.0,0.00468,4.68,1.0
2026-03-05,site B,notícias,lateral,vídeo,computador,orgânico,3,1,1,0,0.00447,1,1,1,12.7,87.0,1,0.0,0.0,4.47,0.3333333333333333,1.0,0.00447,4.47,1.0
2026-03-05,site B,estilo de vida,lateral,nativo,celular,newsletter,2,1,1,0,0.00446,1,1,1,47.6,41.1,0,0.0,0.0,4.460000000000001,0.5,1.0,0.00446,4.460000000000001,0.0
2026-03-05,site C,entretenimento,rodapé fixo,nativo,computador,newsletter,2,1,0,0,0.00442,1,1,1,58.4,74.5,0,1.0,0.0,4.42,0.5,0.0,0.00442,4.42,0.0
2026-03-05,site B,notícias,rodapé fixo,banner,celular,orgânico,4,2,2,0,0.00433,1,1,1,94.6,63.0,0,1.0,0.0,2.165,0.5,1.0,0.00433,4.33,0.0
2026-03-05,site B,tecnologia,topo da página,nativo,celular,orgânico,1,1,1,0,0.00414,1,1,1,84.8,45.3,0,1.0,0.0,4.14,1.0,1.0,0.00414,4.14,0.0
2026-03-05,site C,esportes,lateral,banner,celular,direto,4,3,1,0,0.00382,1,1,1,83.2,79.0,0,1.0,0.0,1.2733333333333332,0.75,0.3333333333333333,0.00382,3.82,0.0
2026-03-05,site A,estilo de vida,intersticial,mídia rica,celular,referência,4,2,2,0,0.00364,1,1,1,60.3,61.0,0,1.0,0.0,1.82,0.5,1.0,0.00364,3.64,0.0
2026-03-05,site A,estilo de vida,meio do artigo,nativo,computador,orgânico,5,1,1,0,0.00342,1,1,1,65.0,19.4,0,0.0,0.0,3.42,0.2,1.0,0.00342,3.42,0.0
2026-03-05,site B,esportes,rodapé fixo,nativo,celular,redes sociais,6,2,2,0,0.00295,1,1,1,80.0,54.1,0,0.0,0.0,1.4749999999999999,0.3333333333333333,1.0,0.00295,2.9499999999999997,0.0
2026-03-05,site B,tecnologia,rodapé fixo,nativo,tablet,orgânico,2,1,1,0,0.00277,1,1,1,8.7,34.8,0,0.0,0.0,2.77,0.5,1.0,0.00277,2.77,0.0
2026-03-05,site A,notícias,topo da página,banner,tablet,orgânico,2,1,1,0,0.00216,1,1,1,54.6,47.8,0,1.0,0.0,2.16,0.5,1.0,0.00216,2.16,0.0
2026-03-05,site B,estilo de vida,topo da página,vídeo,celular,direto,1,1,1,0,0.00205,1,1,1,82.5,87.6,1,1.0,0.0,2.0500000000000003,1.0,1.0,0.00205,2.0500000000000003,1.0
2026-03-05,site A,tecnologia,rodapé fixo,banner,computador,newsletter,2,2,2,0,0.00203,1,1,1,87.3,56.3,0,1.0,0.0,1.0150000000000001,1.0,1.0,0.00203,2.0300000000000002,0.0
2026-03-05,site A,tecnologia,topo da página,banner,celular,orgânico,3,1,1,0,0.00183,1,1,1,85.5,62.2,1,1.0,0.0,1.83,0.3333333333333333,1.0,0.00183,1.83,1.0
2026-03-05,site A,entretenimento,meio do artigo,banner,computador,newsletter,2,0,0,0,0.00176,1,1,1,119.2,39.4,1,1.0,0.0,0.0,0.0,0.0,0.00176,1.76,1.0
2026-03-05,site B,esportes,rodapé fixo,nativo,celular,referência,1,0,0,0,0.0017,1,1,1,41.1,62.5,0,0.0,0.0,0.0,0.0,0.0,0.0017,1.7,0.0
2026-03-05,site A,estilo de vida,lateral,banner,celular,orgânico,1,1,1,0,0.00146,1,1,1,49.0,31.2,0,0.0,0.0,1.46,1.0,1.0,0.00146,1.46,0.0
2026-03-05,site B,finanças,topo da página,banner,computador,referência,1,1,1,0,0.00134,1,1,1,17.4,59.9,0,0.0,0.0,1.34,1.0,1.0,0.00134,1.34,0.0
2026-03-05,site B,notícias,rodapé fixo,nativo,computador,direto,1,0,0,0,0.00109,1,1,1,14.8,52.9,0,0.0,0.0,0.0,0.0,0.0,0.00109,1.09,0.0
2026-03-05,site A,finanças,meio do artigo,nativo,celular,redes sociais,1,0,0,0,0.0,1,1,1,162.3,40.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-05,site B,notícias,meio do artigo,banner,computador,orgânico,1,0,0,0,0.0,1,1,1,128.4,50.7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,site C,finanças,topo da página,nativo,computador,orgânico,6,5,3,0,0.07432,1,1,1,35.1,73.6,1,1.0,0.0,14.863999999999999,0.8333333333333334,0.6,0.07432,74.32,1.0
2026-03-06,site A,finanças,topo da página,banner,computador,orgânico,8,7,5,0,0.05023,2,2,2,40.0,74.15,0,0.0,0.0,7.175714285714285,0.875,0.7142857142857143,0.025115,25.115,0.0
2026-03-06,site A,tecnologia,meio do artigo,vídeo,computador,direto,6,4,1,0,0.04911,2,2,2,92.8,51.650000000000006,0,1.0,0.0,12.2775,0.6666666666666666,0.25,0.024555,24.555,0.0
2026-03-06,site B,tecnologia,topo da página,mídia rica,computador,direto,6,5,3,0,0.04849,1,1,1,59.2,41.0,1,1.0,0.0,9.697999999999999,0.8333333333333334,0.6,0.04849,48.489999999999995,1.0
2026-03-06,site A,estilo de vida,lateral,mídia rica,celular,redes sociais,6,6,3,0,0.04669,1,1,1,49.8,55.0,1,0.0,0.0,7.781666666666667,1.0,0.5,0.04669,46.690000000000005,1.0
2026-03-06,site B,entretenimento,rodapé fixo,vídeo,computador,direto,6,5,4,0,0.0454,1,1,1,66.8,63.6,1,1.0,0.0,9.080000000000002,0.8333333333333334,0.8,0.0454,45.400000000000006,1.0
2026-03-06,site C,estilo de vida,topo da página,vídeo,computador,redes sociais,5,5,3,0,0.04182,1,1,1,5.8,20.2,0,0.0,0.0,8.364,1.0,0.6,0.04182,41.82,0.0
2026-03-06,site B,esportes,lateral,vídeo,computador,orgânico,5,4,3,0,0.04105,1,1,1,28.7,42.6,0,1.0,0.0,10.262500000000001,0.8,0.75,0.04105,41.050000000000004,0.0
2026-03-06,site A,finanças,intersticial,vídeo,celular,orgânico,5,4,3,0,0.04056,1,1,1,88.6,40.8,0,1.0,0.0,10.14,0.8,0.75,0.04056,40.56,0.0
2026-03-06,site B,esportes,meio do artigo,vídeo,celular,redes sociais,6,6,4,1,0.03465,1,1,1,155.2,48.8,0,0.0,0.16666666666666666,5.7749999999999995,1.0,0.6666666666666666,0.03465,34.65,0.0
2026-03-06,site A,estilo de vida,meio do artigo,vídeo,computador,referência,4,4,2,0,0.03463,1,1,1,5.8,64.9,1,1.0,0.0,8.6575,1.0,0.5,0.03463,34.63,1.0
2026-03-06,site A,esportes,rodapé fixo,banner,computador,direto,6,4,3,0,0.03403,1,1,1,62.0,38.9,1,1.0,0.0,8.5075,0.6666666666666666,0.75,0.03403,34.03,1.0
2026-03-06,site B,esportes,topo da página,mídia rica,computador,direto,6,6,4,0,0.03386,1,1,1,103.0,59.4,0,1.0,0.0,5.6433333333333335,1.0,0.6666666666666666,0.03386,33.86,0.0
2026-03-06,site B,esportes,meio do artigo,nativo,tablet,redes sociais,6,5,5,0,0.03267,1,1,1,10.4,80.8,0,1.0,0.0,6.533999999999999,0.8333333333333334,1.0,0.03267,32.669999999999995,0.0
2026-03-06,site B,esportes,rodapé fixo,nativo,computador,orgânico,9,5,2,1,0.03182,2,2,2,77.65,36.1,2,0.0,0.2,6.364,0.5555555555555556,0.4,0.01591,15.91,1.0
2026-03-06,site B,esportes,meio do artigo,nativo,celular,redes sociais,5,5,2,0,0.03048,1,1,1,37.9,53.1,0,0.0,0.0,6.096,1.0,0.4,0.03048,30.48,0.0
2026-03-06,site B,notícias,intersticial,mídia rica,tablet,orgânico,6,4,4,0,0.03029,1,1,1,11.4,64.8,0,0.0,0.0,7.572500000000001,0.6666666666666666,1.0,0.03029,30.290000000000003,0.0
2026-03-06,site A,finanças,rodapé fixo,banner,celular,direto,5,5,2,0,0.03003,1,1,1,78.1,100.0,0,1.0,0.0,6.006,1.0,0.4,0.03003,30.03,0.0
2026-03-06,site A,entretenimento,lateral,mídia rica,computador,direto,5,4,2,0,0.02598,1,1,1,31.4,83.7,0,1.0,0.0,6.495,0.8,0.5,0.02598,25.98,0.0
2026-03-06,site A,finanças,meio do artigo,nativo,celular,redes sociais,5,4,2,0,0.02514,1,1,1,103.9,62.6,0,1.0,0.0,6.285,0.8,0.5,0.02514,25.14,0.0
2026-03-06,site B,tecnologia,meio do artigo,nativo,computador,newsletter,4,4,2,1,0.02437,1,1,1,120.1,59.0,1,1.0,0.25,6.0925,1.0,0.5,0.02437,24.37,1.0
2026-03-06,site A,estilo de vida,intersticial,nativo,computador,referência,6,4,3,0,0.02423,1,1,1,88.8,59.0,0,1.0,0.0,6.0575,0.6666666666666666,0.75,0.02423,24.23,0.0
2026-03-06,site B,tecnologia,meio do artigo,vídeo,tablet,direto,5,4,1,0,0.02363,1,1,1,31.5,88.2,1,0.0,0.0,5.907500000000001,0.8,0.25,0.02363,23.630000000000003,1.0
2026-03-06,site C,finanças,rodapé fixo,mídia rica,tablet,redes sociais,3,3,3,0,0.02099,1,1,1,16.5,54.7,1,0.0,0.0,6.996666666666667,1.0,1.0,0.02099,20.990000000000002,1.0
2026-03-06,site A,estilo de vida,lateral,vídeo,computador,redes sociais,6,4,2,0,0.0209,1,1,1,12.1,52.1,0,0.0,0.0,5.225,0.6666666666666666,0.5,0.0209,20.9,0.0
2026-03-06,site A,esportes,meio do artigo,banner,computador,redes sociais,5,4,1,0,0.02073,1,1,1,123.4,46.3,1,1.0,0.0,5.182499999999999,0.8,0.25,0.02073,20.729999999999997,1.0
2026-03-06,site C,notícias,topo da página,banner,celular,redes sociais,6,6,3,0,0.01962,1,1,1,110.7,30.1,0,1.0,0.0,3.2699999999999996,1.0,0.5,0.01962,19.619999999999997,0.0
2026-03-06,site B,notícias,intersticial,banner,celular,direto,6,5,5,0,0.01939,1,1,1,81.5,51.4,0,0.0,0.0,3.878,0.8333333333333334,1.0,0.01939,19.39,0.0
2026-03-06,site A,notícias,lateral,banner,computador,orgânico,4,3,2,0,0.01918,1,1,1,38.4,86.2,0,0.0,0.0,6.3933333333333335,0.75,0.6666666666666666,0.01918,19.18,0.0
2026-03-06,site C,estilo de vida,meio do artigo,vídeo,computador,referência,5,4,2,0,0.01873,1,1,1,58.2,60.4,0,0.0,0.0,4.6825,0.8,0.5,0.01873,18.73,0.0
2026-03-06,site A,esportes,lateral,banner,computador,referência,6,4,3,0,0.01859,1,1,1,38.7,94.2,0,0.0,0.0,4.6475,0.6666666666666666,0.75,0.01859,18.59,0.0
2026-03-06,site B,finanças,topo da página,banner,computador,orgânico,4,4,2,0,0.01853,1,1,1,148.0,20.7,1,1.0,0.0,4.6325,1.0,0.5,0.01853,18.53,1.0
2026-03-06,site B,notícias,intersticial,mídia rica,computador,redes sociais,3,2,1,0,0.01825,1,1,1,143.3,56.0,0,0.0,0.0,9.125,0.6666666666666666,0.5,0.01825,18.25,0.0
2026-03-06,site A,notícias,meio do artigo,banner,computador,redes sociais,5,4,3,0,0.01809,1,1,1,71.0,92.0,0,0.0,0.0,4.5225,0.8,0.75,0.01809,18.09,0.0
2026-03-06,site A,tecnologia,lateral,banner,computador,referência,3,3,1,0,0.01778,1,1,1,79.4,42.1,1,0.0,0.0,5.926666666666667,1.0,0.3333333333333333,0.01778,17.78,1.0
2026-03-06,site B,esportes,topo da página,nativo,celular,referência,4,4,4,0,0.0173,1,1,1,44.1,46.9,0,0.0,0.0,4.325,1.0,1.0,0.0173,17.3,0.0
2026-03-06,site C,entretenimento,topo da página,banner,computador,newsletter,6,6,5,0,0.01657,1,1,1,45.4,62.2,0,1.0,0.0,2.7616666666666667,1.0,0.8333333333333334,0.01657,16.57,0.0
2026-03-06,site B,tecnologia,topo da página,banner,computador,newsletter,3,2,2,0,0.01653,1,1,1,38.4,52.0,1,0.0,0.0,8.265,0.6666666666666666,1.0,0.01653,16.53,1.0
2026-03-06,site B,esportes,lateral,banner,tablet,redes sociais,5,4,1,0,0.01618,1,1,1,105.7,47.4,1,0.0,0.0,4.045,0.8,0.25,0.01618,16.18,1.0
